,header_tokens,msg_tokens
2451,"['2015-10-17', ' ', '15:48:11,314', ' ', 'INFO']","[' ', '[', 'IPC', ' ', 'Server', ' ', 'handler', ' ', '2', ' ', 'on', ' ', '40658', ']', ' ', 'org.apache.hadoop.mapred.TaskAttemptListenerImpl', ':', ' ', 'Progress', ' ', 'of', ' ', 'TaskAttempt', ' ', 'attempt_1445062781478_0015_m_000009_0', ' ', 'is', ' ', ':', ' ', '0.8250686']"
2452,"['2015-10-18', ' ', '18:22:35,115', ' ', 'INFO']","[' ', '[', 'IPC', ' ', 'Server', ' ', 'handler', ' ', '17', ' ', 'on', ' ', '30607', ']', ' ', 'org.apache.hadoop.mapred.TaskAttemptListenerImpl', ':', ' ', 'MapCompletionEvents', ' ', 'request', ' ', 'from', ' ', 'attempt_1445144423722_0020_r_000000_1000', '.', ' ', 'startIndex', ' ', '1', ' ', 'maxEvents', ' ', '10000']"
2453,"['2015-10-17', ' ', '21:49:04,821', ' ', 'INFO']","[' ', '[', 'RMCommunicator', ' ', 'Allocator', ']', ' ', 'org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator', ':', ' ', 'Recalculating', ' ', 'schedule', ',', ' ', 'headroom', '=', '<', 'memory', ':', '6144', ',', ' ', 'vCores:-14', '>']"
2454,"['2015-10-19', ' ', '14:44:03,060', ' ', 'INFO']","[' ', '[', 'IPC', ' ', 'Server', ' ', 'handler', ' ', '12', ' ', 'on', ' ', '47384', ']', ' ', 'org.apache.hadoop.mapred.TaskAttemptListenerImpl', ':', ' ', 'Progress', ' ', 'of', ' ', 'TaskAttempt', ' ', 'attempt_1445182159119_0005_r_000000_0', ' ', 'is', ' ', ':', ' ', '0.16666667']"
2455,"['2015-10-18', ' ', '21:45:36,041', ' ', 'INFO']","[' ', '[', 'Thread-123', ']', ' ', 'org.apache.hadoop.hdfs.DFSClient', ':', ' ', 'Abandoning', ' ', 'BP-1347369012-10.190.173.170-1444972147527:blk_1073743699_2924']"
2456,"['2015-10-18', ' ', '18:13:28,868', ' ', 'WARN']","[' ', '[', 'LeaseRenewer', ':', 'msrabi', '@', 'msra-sa-41:9000', ']', ' ', 'org.apache.hadoop.hdfs.LeaseRenewer', ':', ' ', 'Failed', ' ', 'to', ' ', 'renew', ' ', 'lease', ' ', 'for', ' ', '[', 'DFSClient_NONMAPREDUCE_1537864556_1', ']', ' ', 'for', ' ', '511', ' ', 'seconds', '.', ' ', ' ', 'Will', ' ', 'retry', ' ', 'shortly', ' ', '...']"
2457,"['2015-10-17', ' ', '18:14:35,424', ' ', 'INFO']","[' ', '[', 'Thread-98', ']', ' ', 'org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator', ':', ' ', 'Final', ' ', 'Stats', ':', ' ', 'PendingReds', ':', '0', ' ', 'ScheduledMaps', ':', '0', ' ', 'ScheduledReds', ':', '0', ' ', 'AssignedMaps', ':', '0', ' ', 'AssignedReds', ':', '0', ' ', 'CompletedMaps', ':', '10', ' ', 'CompletedReds', ':', '1', ' ', 'ContAlloc', ':', '13', ' ', 'ContRel', ':', '0', ' ', 'HostLocal', ':', '12', ' ', 'RackLocal', ':', '0']"
2458,"['2015-10-17', ' ', '22:26:41,727', ' ', 'INFO']","[' ', '[', 'AsyncDispatcher', ' ', 'event', ' ', 'handler', ']', ' ', 'org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl', ':', ' ', 'job_1445087491445_0009Job', ' ', 'Transitioned', ' ', 'from', ' ', 'INITED', ' ', 'to', ' ', 'SETUP']"
2459,"['2015-10-17', ' ', '23:25:14,320', ' ', 'INFO']","[' ', '[', 'IPC', ' ', 'Server', ' ', 'handler', ' ', '4', ' ', 'on', ' ', '25280', ']', ' ', 'org.apache.hadoop.mapred.TaskAttemptListenerImpl', ':', ' ', 'MapCompletionEvents', ' ', 'request', ' ', 'from', ' ', 'attempt_1445094324383_0005_r_000000_1', '.', ' ', 'startIndex', ' ', '12', ' ', 'maxEvents', ' ', '10000']"
2460,"['2015-10-17', ' ', '21:38:00,849', ' ', 'INFO']","[' ', '[', 'IPC', ' ', 'Server', ' ', 'handler', ' ', '27', ' ', 'on', ' ', '22927', ']', ' ', 'org.apache.hadoop.mapred.TaskAttemptListenerImpl', ':', ' ', 'Progress', ' ', 'of', ' ', 'TaskAttempt', ' ', 'attempt_1445087491445_0001_r_000000_0', ' ', 'is', ' ', ':', ' ', '0.7547829']"
2461,"['2015-10-17', ' ', '17:51:44,087', ' ', 'INFO']","[' ', '[', 'ContainerLauncher', ' ', '#7', ']', ' ', 'org.apache.hadoop.ipc.Client', ':', ' ', 'Retrying', ' ', 'connect', ' ', 'to', ' ', 'server', ':', ' ', 'MININT-75DGDAM1.fareast.corp.microsoft.com/10.86.165.66:51951', '.', ' ', 'Already', ' ', 'tried', ' ', '0', ' ', 'time', '(', 's', ')', ';', ' ', 'retry', ' ', 'policy', ' ', 'is', ' ', 'RetryUpToMaximumCountWithFixedSleep', '(', 'maxRetries', '=', '10', ',', ' ', 'sleepTime', '=', '1000', ' ', 'MILLISECONDS', ')']"
2462,"['2015-10-18', ' ', '18:19:09,757', ' ', 'INFO']","[' ', '[', 'IPC', ' ', 'Server', ' ', 'handler', ' ', '14', ' ', 'on', ' ', '30358', ']', ' ', 'org.apache.hadoop.mapred.TaskAttemptListenerImpl', ':', ' ', 'Progress', ' ', 'of', ' ', 'TaskAttempt', ' ', 'attempt_1445144423722_0023_m_000005_1000', ' ', 'is', ' ', ':', ' ', '0.2692351']"
2463,"['2015-10-19', ' ', '17:54:51,033', ' ', 'INFO']","[' ', '[', 'IPC', ' ', 'Server', ' ', 'handler', ' ', '7', ' ', 'on', ' ', '56183', ']', ' ', 'org.apache.hadoop.mapred.TaskAttemptListenerImpl', ':', ' ', 'Progress', ' ', 'of', ' ', 'TaskAttempt', ' ', 'attempt_1445182159119_0019_m_000005_1000', ' ', 'is', ' ', ':', ' ', '0.7001761']"
2464,"['2015-10-18', ' ', '18:17:09,071', ' ', 'INFO']","[' ', '[', 'Thread-50', ']', ' ', 'org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator', ':', ' ', 'reduceResourceRequest:', '<', 'memory', ':', '1024', ',', ' ', 'vCores', ':', '1', '>']"
2465,"['2015-10-19', ' ', '14:21:38,720', ' ', 'INFO']","[' ', '[', 'AsyncDispatcher', ' ', 'event', ' ', 'handler', ']', ' ', 'org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl', ':', ' ', 'attempt_1445182159119_0003_m_000003_0', ' ', 'TaskAttempt', ' ', 'Transitioned', ' ', 'from', ' ', 'NEW', ' ', 'to', ' ', 'UNASSIGNED']"
2466,"['2015-10-18', ' ', '21:51:40,149', ' ', 'WARN']","[' ', '[', 'LeaseRenewer', ':', 'msrabi', '@', 'msra-sa-41:9000', ']', ' ', 'org.apache.hadoop.hdfs.LeaseRenewer', ':', ' ', 'Failed', ' ', 'to', ' ', 'renew', ' ', 'lease', ' ', 'for', ' ', '[', 'DFSClient_NONMAPREDUCE_-1547462655_1', ']', ' ', 'for', ' ', '774', ' ', 'seconds', '.', ' ', ' ', 'Will', ' ', 'retry', ' ', 'shortly', ' ', '...']"
2467,"['2015-10-19', ' ', '17:58:03,892', ' ', 'INFO']","[' ', '[', 'IPC', ' ', 'Server', ' ', 'handler', ' ', '23', ' ', 'on', ' ', '52529', ']', ' ', 'org.apache.hadoop.mapred.TaskAttemptListenerImpl', ':', ' ', 'MapCompletionEvents', ' ', 'request', ' ', 'from', ' ', 'attempt_1445182159119_0020_r_000000_0', '.', ' ', 'startIndex', ' ', '10', ' ', 'maxEvents', ' ', '10000']"
2468,"['2015-10-17', ' ', '23:08:04,730', ' ', 'INFO']","[' ', '[', 'RMCommunicator', ' ', 'Allocator', ']', ' ', 'org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator', ':', ' ', 'Reduce', ' ', 'slow', ' ', 'start', ' ', 'threshold', ' ', 'not', ' ', 'met', '.', ' ', 'completedMapsForReduceSlowstart', ' ', '1']"
2469,"['2015-10-17', ' ', '16:52:30,321', ' ', 'WARN']","[' ', '[', 'CommitterEvent', ' ', 'Processor', ' ', '#3', ']', ' ', 'org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter', ':', ' ', 'Could', ' ', 'not', ' ', 'delete', ' ', 'hdfs://msra-sa-41:9000/pageout/out3/_temporary/1/_temporary/attempt_1445062781478_0018_m_000004_0']"
2470,"['2015-10-17', ' ', '15:38:09,501', ' ', 'INFO']","[' ', '[', 'AsyncDispatcher', ' ', 'event', ' ', 'handler', ']', ' ', 'org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl', ':', ' ', 'job_1445062781478_0014Job', ' ', 'Transitioned', ' ', 'from', ' ', 'SETUP', ' ', 'to', ' ', 'RUNNING']"
2471,"['2015-10-17', ' ', '17:06:34,625', ' ', 'INFO']","[' ', '[', 'main', ']', ' ', 'org.apache.hadoop.metrics2.impl.MetricsSystemImpl', ':', ' ', 'Scheduled', ' ', 'snapshot', ' ', 'period', ' ', 'at', ' ', '10', ' ', 'second', '(', 's', ')', '.']"
2472,"['2015-10-19', ' ', '18:03:03,961', ' ', 'INFO']","[' ', '[', 'IPC', ' ', 'Server', ' ', 'handler', ' ', '12', ' ', 'on', ' ', '55796', ']', ' ', 'org.apache.hadoop.mapred.TaskAttemptListenerImpl', ':', ' ', 'MapCompletionEvents', ' ', 'request', ' ', 'from', ' ', 'attempt_1445182159119_0016_r_000000_0', '.', ' ', 'startIndex', ' ', '9', ' ', 'maxEvents', ' ', '10000']"
2473,"['2015-10-17', ' ', '22:29:53,384', ' ', 'INFO']","[' ', '[', 'main', ']', ' ', 'org.apache.hadoop.mapred.MapTask', ':', ' ', '(', 'EQUATOR', ')', ' ', '58255090', ' ', 'kvi', ' ', '14563768', '(', '58255072', ')']"
2474,"['2015-10-17', ' ', '23:11:08,722', ' ', 'INFO']","[' ', '[', 'main', ']', ' ', 'org.apache.hadoop.mapred.MapTask', ':', ' ', 'bufstart', ' ', '=', ' ', '73784912;', ' ', 'bufend', ' ', '=', ' ', '3103634;', ' ', 'bufvoid', ' ', '=', ' ', '104857599']"
2475,"['2015-10-18', ' ', '18:17:13,130', ' ', 'INFO']","[' ', '[', 'AsyncDispatcher', ' ', 'event', ' ', 'handler', ']', ' ', 'org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl', ':', ' ', 'attempt_1445144423722_0024_m_000002_0', ' ', 'TaskAttempt', ' ', 'Transitioned', ' ', 'from', ' ', 'RUNNING', ' ', 'to', ' ', 'SUCCESS_CONTAINER_CLEANUP']"
2476,"['2015-10-17', ' ', '18:13:37,532', ' ', 'INFO']","[' ', '[', 'main', ']', ' ', 'org.apache.hadoop.mapred.MapTask', ':', ' ', '(', 'EQUATOR', ')', ' ', '76834531', ' ', 'kvi', ' ', '19208628', '(', '76834512', ')']"
2477,"['2015-10-17', ' ', '15:46:36,344', ' ', 'INFO']","[' ', '[', 'main', ']', ' ', 'org.apache.hadoop.mapred.MapTask', ':', ' ', 'Starting', ' ', 'flush', ' ', 'of', ' ', 'map', ' ', 'output']"
2478,"['2015-10-18', ' ', '22:19:01,046', ' ', 'WARN']","[' ', '[', 'LeaseRenewer', ':', 'msrabi', '@', 'msra-sa-41:9000', ']', ' ', 'org.apache.hadoop.hdfs.LeaseRenewer', ':', ' ', 'Failed', ' ', 'to', ' ', 'renew', ' ', 'lease', ' ', 'for', ' ', '[', 'DFSClient_NONMAPREDUCE_-1547462655_1', ']', ' ', 'for', ' ', '2415', ' ', 'seconds', '.', ' ', ' ', 'Will', ' ', 'retry', ' ', 'shortly', ' ', '...']"
2479,"['2015-10-17', ' ', '21:24:34,335', ' ', 'INFO']","[' ', '[', 'main', ']', ' ', 'org.apache.hadoop.mapred.MapTask', ':', ' ', 'kvstart', ' ', '=', ' ', '26214396;', ' ', 'length', ' ', '=', ' ', '6553600']"
2480,"['2015-10-17', ' ', '18:14:25,471', ' ', 'INFO']","[' ', '[', 'ContainerLauncher', ' ', '#0', ']', ' ', 'org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl', ':', ' ', 'KILLING', ' ', 'attempt_1445076437777_0004_m_000006_0']"
2481,"['2015-10-19', ' ', '14:41:54,808', ' ', 'INFO']","[' ', '[', 'IPC', ' ', 'Server', ' ', 'handler', ' ', '29', ' ', 'on', ' ', '44089', ']', ' ', 'org.apache.hadoop.mapred.TaskAttemptListenerImpl', ':', ' ', 'Commit-pending', ' ', 'state', ' ', 'update', ' ', 'from', ' ', 'attempt_1445182159119_0002_r_000000_1000']"
2482,"['2015-10-17', ' ', '22:30:02,198', ' ', 'INFO']","[' ', '[', 'main', ']', ' ', 'org.apache.hadoop.mapred.YarnChild', ':', ' ', 'mapreduce.cluster.local.dir', ' ', 'for', ' ', 'child', ':', ' ', '/tmp/hadoop-msrabi/nm-local-dir/usercache/msrabi/appcache/application_1445087491445_0008']"
2483,"['2015-10-19', ' ', '15:53:44,995', ' ', 'INFO']","[' ', '[', 'RMCommunicator', ' ', 'Allocator', ']', ' ', 'org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator', ':', ' ', 'Recalculating', ' ', 'schedule', ',', ' ', 'headroom', '=', '<', 'memory', ':', '0', ',', ' ', 'vCores:-28', '>']"
2484,"['2015-10-17', ' ', '23:38:28,858', ' ', 'INFO']","[' ', '[', 'IPC', ' ', 'Server', ' ', 'handler', ' ', '1', ' ', 'on', ' ', '19304', ']', ' ', 'org.apache.hadoop.mapred.TaskAttemptListenerImpl', ':', ' ', 'MapCompletionEvents', ' ', 'request', ' ', 'from', ' ', 'attempt_1445094324383_0002_r_000000_1', '.', ' ', 'startIndex', ' ', '10', ' ', 'maxEvents', ' ', '10000']"
2485,"['2015-10-17', ' ', '15:46:37,732', ' ', 'INFO']","[' ', '[', 'IPC', ' ', 'Server', ' ', 'handler', ' ', '5', ' ', 'on', ' ', '49479', ']', ' ', 'org.apache.hadoop.mapred.TaskAttemptListenerImpl', ':', ' ', 'Progress', ' ', 'of', ' ', 'TaskAttempt', ' ', 'attempt_1445062781478_0014_r_000000_0', ' ', 'is', ' ', ':', ' ', '0.8429051']"
2486,"['2015-10-19', ' ', '17:57:08,035', ' ', 'INFO']","[' ', '[', 'IPC', ' ', 'Server', ' ', 'handler', ' ', '23', ' ', 'on', ' ', '64927', ']', ' ', 'org.apache.hadoop.mapred.TaskAttemptListenerImpl', ':', ' ', 'Progress', ' ', 'of', ' ', 'TaskAttempt', ' ', 'attempt_1445182159119_0018_m_000001_1001', ' ', 'is', ' ', ':', ' ', '0.27318284']"
2487,"['2015-10-18', ' ', '21:34:07,182', ' ', 'INFO']","[' ', '[', 'IPC', ' ', 'Server', ' ', 'handler', ' ', '25', ' ', 'on', ' ', '52155', ']', ' ', 'org.apache.hadoop.mapred.TaskAttemptListenerImpl', ':', ' ', 'Progress', ' ', 'of', ' ', 'TaskAttempt', ' ', 'attempt_1445175094696_0003_m_000003_0', ' ', 'is', ' ', ':', ' ', '0.667']"
2488,"['2015-10-17', ' ', '17:05:35,025', ' ', 'INFO']","[' ', '[', 'IPC', ' ', 'Server', ' ', 'handler', ' ', '13', ' ', 'on', ' ', '61655', ']', ' ', 'org.apache.hadoop.mapred.TaskAttemptListenerImpl', ':', ' ', 'MapCompletionEvents', ' ', 'request', ' ', 'from', ' ', 'attempt_1445062781478_0017_r_000000_0', '.', ' ', 'startIndex', ' ', '7', ' ', 'maxEvents', ' ', '10000']"
2489,"['2015-10-18', ' ', '18:02:51,477', ' ', 'INFO']","[' ', '[', 'main', ']', ' ', 'org.apache.hadoop.mapred.Task', ':', ' ', ' ', 'Using', ' ', 'ResourceCalculatorProcessTree', ' ', ':', ' ', 'org.apache.hadoop.yarn.util.WindowsBasedProcessTree', '@', '4f38d8fa']"
2490,"['2015-10-19', ' ', '14:28:44,582', ' ', 'INFO']","[' ', '[', 'main', ']', ' ', 'org.apache.hadoop.mapred.MapTask', ':', ' ', '(', 'EQUATOR', ')', ' ', '73785179', ' ', 'kvi', ' ', '18446288', '(', '73785152', ')']"
2491,"['2015-10-17', ' ', '15:38:02,972', ' ', 'INFO']","[' ', '[', 'Socket', ' ', 'Reader', ' ', '#1', ' ', 'for', ' ', 'port', ' ', '49470', ']', ' ', 'org.apache.hadoop.ipc.Server', ':', ' ', 'Starting', ' ', 'Socket', ' ', 'Reader', ' ', '#1', ' ', 'for', ' ', 'port', ' ', '49470']"
2492,"['2015-10-18', ' ', '18:09:44,760', ' ', 'WARN']","[' ', '[', 'LeaseRenewer', ':', 'msrabi', '@', 'msra-sa-41:9000', ']', ' ', 'org.apache.hadoop.ipc.Client', ':', ' ', 'Address', ' ', 'change', ' ', 'detected', '.', ' ', 'Old', ':', ' ', 'msra-sa-41/10.190.173.170:9000', ' ', 'New', ':', ' ', 'msra-sa-41:9000']"
2493,"['2015-10-18', ' ', '18:06:26,420', ' ', 'ERROR']","[' ', '[', 'RMCommunicator', ' ', 'Allocator', ']', ' ', 'org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator', ':', ' ', 'ERROR', ' ', 'IN', ' ', 'CONTACTING', ' ', 'RM', '.', ' ']"
2494,"['2015-10-17', ' ', '21:52:25,350', ' ', 'INFO']","[' ', '[', 'main', ']', ' ', 'org.apache.hadoop.mapred.MapTask', ':', ' ', 'kvstart', ' ', '=', ' ', '22331372', '(', '89325488', ')', ';', ' ', 'kvend', ' ', '=', ' ', '9903964', '(', '39615856', ')', ';', ' ', 'length', ' ', '=', ' ', '12427409/6553600']"
2495,"['2015-10-18', ' ', '18:01:57,229', ' ', 'INFO']","[' ', '[', 'AsyncDispatcher', ' ', 'event', ' ', 'handler', ']', ' ', 'org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl', ':', ' ', 'attempt_1445144423722_0023_m_000004_0', ' ', 'TaskAttempt', ' ', 'Transitioned', ' ', 'from', ' ', 'NEW', ' ', 'to', ' ', 'UNASSIGNED']"
2496,"['2015-10-18', ' ', '21:51:44,150', ' ', 'WARN']","[' ', '[', 'LeaseRenewer', ':', 'msrabi', '@', 'msra-sa-41:9000', ']', ' ', 'org.apache.hadoop.ipc.Client', ':', ' ', 'Address', ' ', 'change', ' ', 'detected', '.', ' ', 'Old', ':', ' ', 'msra-sa-41/10.190.173.170:9000', ' ', 'New', ':', ' ', 'msra-sa-41:9000']"
2497,"['2015-10-19', ' ', '15:57:25,723', ' ', 'INFO']","[' ', '[', 'AsyncDispatcher', ' ', 'event', ' ', 'handler', ']', ' ', 'org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl', ':', ' ', 'attempt_1445182159119_0015_m_000006_1', ' ', 'TaskAttempt', ' ', 'Transitioned', ' ', 'from', ' ', 'ASSIGNED', ' ', 'to', ' ', 'RUNNING']"
2498,"['2015-10-18', ' ', '18:25:45,846', ' ', 'INFO']","[' ', '[', 'IPC', ' ', 'Server', ' ', 'handler', ' ', '16', ' ', 'on', ' ', '30607', ']', ' ', 'org.apache.hadoop.mapred.TaskAttemptListenerImpl', ':', ' ', 'Progress', ' ', 'of', ' ', 'TaskAttempt', ' ', 'attempt_1445144423722_0020_m_000007_1000', ' ', 'is', ' ', ':', ' ', '0.85160303']"
2499,"['2015-10-19', ' ', '15:54:35,705', ' ', 'INFO']","[' ', '[', 'AsyncDispatcher', ' ', 'event', ' ', 'handler', ']', ' ', 'org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl', ':', ' ', 'Task', ' ', 'succeeded', ' ', 'with', ' ', 'attempt', ' ', 'attempt_1445182159119_0013_m_000007_0']"
2500,"['2015-10-17', ' ', '18:14:58,921', ' ', 'INFO']","[' ', '[', 'main', ']', ' ', 'org.apache.hadoop.mapred.MapTask', ':', ' ', 'kvstart', ' ', '=', ' ', '21660180', '(', '86640720', ')', ';', ' ', 'kvend', ' ', '=', ' ', '14457636', '(', '57830544', ')', ';', ' ', 'length', ' ', '=', ' ', '7202545/6553600']"
2501,"['2015-10-17', ' ', '21:24:24,922', ' ', 'INFO']","[' ', '[', 'main', ']', ' ', 'org.apache.hadoop.mapred.MapTask', ':', ' ', 'kvstart', ' ', '=', ' ', '26214396', '(', '104857584', ')', ';', ' ', 'kvend', ' ', '=', ' ', '13786460', '(', '55145840', ')', ';', ' ', 'length', ' ', '=', ' ', '12427937/6553600']"
2502,"['2015-10-19', ' ', '14:28:01,141', ' ', 'INFO']","[' ', '[', 'IPC', ' ', 'Server', ' ', 'handler', ' ', '9', ' ', 'on', ' ', '39673', ']', ' ', 'org.apache.hadoop.mapred.TaskAttemptListenerImpl', ':', ' ', 'MapCompletionEvents', ' ', 'request', ' ', 'from', ' ', 'attempt_1445182159119_0004_r_000000_0', '.', ' ', 'startIndex', ' ', '5', ' ', 'maxEvents', ' ', '10000']"
2503,"['2015-10-17', ' ', '21:50:54,187', ' ', 'INFO']","[' ', '[', 'IPC', ' ', 'Server', ' ', 'handler', ' ', '0', ' ', 'on', ' ', '10559', ']', ' ', 'org.apache.hadoop.mapred.TaskAttemptListenerImpl', ':', ' ', 'Progress', ' ', 'of', ' ', 'TaskAttempt', ' ', 'attempt_1445087491445_0004_r_000000_1000', ' ', 'is', ' ', ':', ' ', '0.30769232']"
2504,"['2015-10-17', ' ', '18:09:31,720', ' ', 'INFO']","[' ', '[', 'ContainerLauncher', ' ', '#3', ']', ' ', 'org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl', ':', ' ', 'Processing', ' ', 'the', ' ', 'event', ' ', 'EventType', ':', ' ', 'CONTAINER_REMOTE_LAUNCH', ' ', 'for', ' ', 'container', ' ', 'container_1445076437777_0001_01_000005', ' ', 'taskAttempt', ' ', 'attempt_1445076437777_0001_m_000003_0']"
2505,"['2015-10-17', ' ', '17:41:54,599', ' ', 'INFO']","[' ', '[', 'IPC', ' ', 'Server', ' ', 'handler', ' ', '18', ' ', 'on', ' ', '61655', ']', ' ', 'org.apache.hadoop.mapred.TaskAttemptListenerImpl', ':', ' ', 'MapCompletionEvents', ' ', 'request', ' ', 'from', ' ', 'attempt_1445062781478_0017_r_000000_0', '.', ' ', 'startIndex', ' ', '7', ' ', 'maxEvents', ' ', '10000']"
2506,"['2015-10-17', ' ', '22:26:52,391', ' ', 'INFO']","[' ', '[', 'RMCommunicator', ' ', 'Allocator', ']', ' ', 'org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator', ':', ' ', 'Reduce', ' ', 'slow', ' ', 'start', ' ', 'threshold', ' ', 'not', ' ', 'met', '.', ' ', 'completedMapsForReduceSlowstart', ' ', '1']"
2507,"['2015-10-17', ' ', '17:08:04,533', ' ', 'INFO']","[' ', '[', 'main', ']', ' ', 'org.apache.hadoop.metrics2.impl.MetricsSystemImpl', ':', ' ', 'MapTask', ' ', 'metrics', ' ', 'system', ' ', 'started']"
2508,"['2015-10-17', ' ', '17:06:27,942', ' ', 'INFO']","[' ', '[', 'main', ']', ' ', 'org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl', ':', ' ', 'Input', ' ', 'size', ' ', 'for', ' ', 'job', ' ', 'job_1445062781478_0019', ' ', '=', ' ', '1256521728', '.', ' ', 'Number', ' ', 'of', ' ', 'splits', ' ', '=', ' ', '10']"
2509,"['2015-10-19', ' ', '15:52:44,588', ' ', 'INFO']","[' ', '[', 'IPC', ' ', 'Server', ' ', 'handler', ' ', '7', ' ', 'on', ' ', '51066', ']', ' ', 'org.apache.hadoop.mapred.TaskAttemptListenerImpl', ':', ' ', 'MapCompletionEvents', ' ', 'request', ' ', 'from', ' ', 'attempt_1445182159119_0011_r_000000_0', '.', ' ', 'startIndex', ' ', '3', ' ', 'maxEvents', ' ', '10000']"
2510,"['2015-10-19', ' ', '17:53:16,928', ' ', 'INFO']","[' ', '[', 'AsyncDispatcher', ' ', 'event', ' ', 'handler', ']', ' ', 'org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl', ':', ' ', 'attempt_1445182159119_0018_m_000003_1000', ' ', 'TaskAttempt', ' ', 'Transitioned', ' ', 'from', ' ', 'NEW', ' ', 'to', ' ', 'UNASSIGNED']"
2511,"['2015-10-17', ' ', '21:24:19,014', ' ', 'INFO']","[' ', '[', 'main', ']', ' ', 'org.apache.hadoop.metrics2.impl.MetricsSystemImpl', ':', ' ', 'MapTask', ' ', 'metrics', ' ', 'system', ' ', 'started']"
2512,"['2015-10-19', ' ', '14:23:52,877', ' ', 'INFO']","[' ', '[', 'main', ']', ' ', 'org.apache.hadoop.mapred.MapTask', ':', ' ', 'Starting', ' ', 'flush', ' ', 'of', ' ', 'map', ' ', 'output']"
2513,"['2015-10-17', ' ', '15:45:43,307', ' ', 'INFO']","[' ', '[', 'main', ']', ' ', 'org.apache.hadoop.mapred.MapTask', ':', ' ', 'bufstart', ' ', '=', ' ', '9811814;', ' ', 'bufend', ' ', '=', ' ', '58036090;', ' ', 'bufvoid', ' ', '=', ' ', '104857600']"
2514,"['2015-10-17', ' ', '21:28:17,071', ' ', 'INFO']","[' ', '[', 'AsyncDispatcher', ' ', 'event', ' ', 'handler', ']', ' ', 'org.apache.hadoop.yarn.util.RackResolver', ':', ' ', 'Resolved', ' ', 'MININT-FNANLI5.fareast.corp.microsoft.com', ' ', 'to', ' ', '/default-rack']"
2515,"['2015-10-17', ' ', '17:44:46,726', ' ', 'INFO']","[' ', '[', 'IPC', ' ', 'Server', ' ', 'handler', ' ', '6', ' ', 'on', ' ', '61655', ']', ' ', 'org.apache.hadoop.mapred.TaskAttemptListenerImpl', ':', ' ', 'MapCompletionEvents', ' ', 'request', ' ', 'from', ' ', 'attempt_1445062781478_0017_r_000000_0', '.', ' ', 'startIndex', ' ', '7', ' ', 'maxEvents', ' ', '10000']"
2516,"['2015-10-17', ' ', '21:29:03,792', ' ', 'INFO']","[' ', '[', 'AsyncDispatcher', ' ', 'event', ' ', 'handler', ']', ' ', 'org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl', ':', ' ', 'Task', ' ', 'succeeded', ' ', 'with', ' ', 'attempt', ' ', 'attempt_1445087491445_0002_m_000009_0']"
2517,"['2015-10-19', ' ', '14:21:38,419', ' ', 'INFO']","[' ', '[', 'main', ']', ' ', 'org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor', ':', ' ', 'maxTaskFailuresPerNode', ' ', 'is', ' ', '3']"
2518,"['2015-10-18', ' ', '18:18:47,352', ' ', 'INFO']","[' ', '[', 'IPC', ' ', 'Server', ' ', 'handler', ' ', '14', ' ', 'on', ' ', '57861', ']', ' ', 'org.apache.hadoop.mapred.TaskAttemptListenerImpl', ':', ' ', 'Progress', ' ', 'of', ' ', 'TaskAttempt', ' ', 'attempt_1445144423722_0024_r_000000_0', ' ', 'is', ' ', ':', ' ', '0.13333334']"
2519,"['2015-10-18', ' ', '18:16:07,596', ' ', 'WARN']","[' ', '[', 'LeaseRenewer', ':', 'msrabi', '@', 'msra-sa-41:9000', ']', ' ', 'org.apache.hadoop.ipc.Client', ':', ' ', 'Address', ' ', 'change', ' ', 'detected', '.', ' ', 'Old', ':', ' ', 'msra-sa-41/10.190.173.170:9000', ' ', 'New', ':', ' ', 'msra-sa-41:9000']"
2520,"['2015-10-19', ' ', '17:56:14,266', ' ', 'INFO']","[' ', '[', 'IPC', ' ', 'Server', ' ', 'handler', ' ', '28', ' ', 'on', ' ', '64927', ']', ' ', 'org.apache.hadoop.mapred.TaskAttemptListenerImpl', ':', ' ', 'Progress', ' ', 'of', ' ', 'TaskAttempt', ' ', 'attempt_1445182159119_0018_m_000003_1000', ' ', 'is', ' ', ':', ' ', '0.27765483']"
